Time,Force,Force_Derivative,Angle,Angle_Derivative,Gait_Progress,Phase
166.81691718101501,0.7121942197770539,-0.014745083861576025,5.7776804652812235,0.09446730188883246,26.538461538461537,stance_phase
166.82799243927002,0.7023865913102896,-0.01277256578808933,5.847529091031289,0.04786430649518403,27.115384615384613,stance_phase
166.83856773376465,0.6866490882008752,-0.00931654032852891,5.8734090782715915,0.025246038277491945,27.69230769230769,stance_phase
166.84658885002136,0.6837535106532318,-0.0038840524943621335,5.898021167586273,0.028946767359101955,28.269230769230766,stance_phase
166.85693168640137,0.678880983212151,-0.003884737407858052,5.931302612989795,0.03385862191284206,28.846153846153843,stance_phase
166.8693244457245,0.6759840358375157,-0.004873999677644236,5.965738411411957,0.020523415212299945,29.42307692307692,stance_phase
166.8817174434662,0.6691329838568625,-0.004874783655061665,5.972349443414395,0.0033055160012191998,29.999999999999996,stance_phase
166.88988947868347,0.6662344685273923,-0.003393097205166007,5.972349443414395,0.0,30.576923076923073,stance_phase
166.89916253089905,0.6623467894465305,-0.0033937331368403267,5.972349443414395,0.10807293800593554,31.15384615384615,stance_phase
166.91299653053284,0.6594470022537117,-0.0014169179487319439,6.188495319426266,0.22919466313572556,31.730769230769226,stance_phase
166.92068910598755,0.6595129535490666,-0.002406230232238571,6.4307387696858465,0.23541373248382857,32.30769230769231,stance_phase
166.92955803871155,0.6546345417892345,-0.006362362189238413,6.6593227843939236,0.26388962798970494,32.88461538461538,stance_phase
166.9411244392395,0.6467882291705898,-0.0038908136635992796,6.958518025665256,0.340854943655859,33.46153846153846,stance_phase
166.95330023765564,0.646852914462036,-0.0014190674515406898,7.3410326717056416,0.23262532541094538,34.03846153846153,stance_phase
166.96110939979553,0.6439500942675084,-0.005376287687175796,7.423768676487147,0.059740168108178615,34.61538461538461,stance_phase
166.9727222919464,0.6361003390876844,-0.008839911969767966,7.460513007921999,0.031338804065490944,35.192307692307686,stance_phase
166.98237085342407,0.6262702703279724,-0.01032578877717244,7.486446284618129,0.03726301335100635,35.76923076923077,stance_phase
166.99406552314758,0.6154487615333395,-0.008348678138430654,7.5350390346240115,0.06364941727490381,36.34615384615384,stance_phase
167.00409626960754,0.6095729140511111,-0.008845434359958382,7.613745119167937,0.12269540085220676,36.92307692307692,stance_phase
167.01541829109192,0.5977578928134227,-0.006372501916059536,7.780429836328425,0.14057111659372268,37.5,stance_phase
167.02310943603516,0.5968279102189921,-0.003899668636049347,7.894887352355382,0.14910166510534673,38.07692307692307,stance_phase
167.03779196739197,0.589958555541324,-0.010334912872176194,8.078633166539118,0.18228006738368085,38.65384615384615,stance_phase
167.04507613182068,0.5761580844746397,-0.01380185420219232,8.259447487122744,0.28048976438548046,39.230769230769226,stance_phase
167.05621004104614,0.5623548471369394,-0.0068734981144378815,8.63961269531008,0.3743252207283092,39.80769230769231,stance_phase
167.06662678718567,0.5624110882457639,5.624392116121424e-05,9.008097928579362,0.34883376391635945,40.38461538461538,stance_phase
167.07655882835388,0.5624673349792618,0.012435729901265458,9.337280223142798,0.2999190111461054,40.96153846153846,stance_phase
167.0852243900299,0.5872825480482948,0.024322463288537877,9.607935950871573,0.31659541463016705,41.53846153846153,stance_phase
167.09534859657288,0.6111122615563376,0.01838403286674639,9.970471052403132,0.4307128918891845,42.11538461538461,stance_phase
167.10733461380005,0.6240506137817876,0.020369560099185835,10.469361734649942,0.4882579624127823,42.692307692307686,stance_phase
167.11728978157043,0.6518513817547092,0.019877507840165287,10.946986977228697,0.5048759977660602,43.26923076923077,stance_phase
167.12832951545715,0.6638056294621182,0.01344172062614718,11.479113730182062,0.4920183169637067,43.84615384615384,stance_phase
167.1376736164093,0.6787348230070036,0.016417112571104342,11.93102361115611,0.3519367333062027,44.42307692307692,stance_phase
167.14637446403503,0.6966398546043269,0.016915766928502884,12.182987196794468,0.24981657760203824,44.99999999999999,stance_phase
167.1580376625061,0.7125663568640094,0.017910393728898577,12.430656766360187,0.23858361817884788,45.57692307692307,stance_phase
167.16789722442627,0.732460642062124,0.018409395966819342,12.660154433152163,0.20217902428364098,46.153846153846146,stance_phase
167.17876839637756,0.7493851487976481,0.02138726768532334,12.835014814927469,0.14590160980867495,46.730769230769226,stance_phase
167.1883189678192,0.7752351774327707,0.02039964352751994,12.951957652769513,0.05147156846270473,47.30769230769231,stance_phase
167.19940567016602,0.7901844358526879,0.026353547379027453,12.937957951852878,-0.021164924226259707,47.88461538461538,stance_phase
167.20750093460083,0.8279422721908256,0.034786668159537515,12.909627804316994,-0.01695189408517539,48.46153846153846,stance_phase
167.21834015846252,0.859757772171763,0.03380216964986876,12.904054163682527,-0.04873649063442276,49.03846153846153,stance_phase
167.22868514060974,0.8955466114905631,0.02339434982152694,12.812154823048148,-0.11422803897218436,49.61538461538461,stance_phase
167.23928332328796,0.9065464718148168,0.008521095067683448,12.675598085738159,-0.3186435676100734,50.192307692307686,stance_phase
167.2485101222992,0.91258880162593,0.0030667989090382153,12.174867687828002,-0.6212370932943845,50.76923076923077,stance_phase
167.2587022781372,0.9126800696328933,9.127257081997797e-05,11.43312389914939,-0.9653150277943761,51.34615384615384,stance_phase
167.27106475830078,0.91277134676757,-0.015784590179807878,10.24423763223925,-1.1138526288466082,51.92307692307692,stance_phase
167.281099319458,0.8811108892732775,-0.0564721590851357,9.205418641456173,-1.0619073804822827,52.49999999999999,stance_phase
167.29118847846985,0.7998270285972986,-0.06293184557540249,8.120422871274684,-1.2531618763822951,53.07692307692307,stance_phase
167.29965591430664,0.7552471981224725,-0.043591753179084425,6.699094888691583,-1.5718984707762518,53.653846153846146,stance_phase
167.3098750114441,0.7126435222391297,-0.03417050905204194,4.97662592972218,-1.7327983518774457,54.230769230769226,stance_phase
167.32016730308533,0.6869061800183887,-0.028221765432022927,3.2334981849366917,-1.720771388253762,54.8076923076923,stance_phase
167.3302526473999,0.6561999913750839,-0.02425581895517598,1.5350831532146563,-1.7756144609317779,55.38461538461538,stance_phase
167.34111428260803,0.6383945421080367,-0.016814296431971743,-0.31773073692686404,-1.8063014788785159,55.96153846153846,stance_phase
167.35038375854492,0.6225713985111404,-0.052070548494207725,-2.0775198045423755,-1.7038043267396585,56.53846153846153,stance_phase
167.35934376716614,0.5342534451196213,-0.06151213184755666,-3.725339390406181,-1.895476861588293,57.11538461538461,stance_phase
167.37146925926208,0.4995471348160271,-0.023287583979283294,-5.868473527718962,-1.8442032531488386,57.692307692307686,stance_phase
167.3819510936737,0.48767827716105466,-0.016340050669684192,-7.413745896703858,-1.5067950773886736,58.26923076923077,stance_phase
167.39291214942932,0.4668670334766587,-0.02925751184134645,-8.882063682496309,-0.9767251682998062,58.84615384615384,stance_phase
167.4006311893463,0.42916325347836176,-0.23343351673832935,-9.36719623330347,-0.4481932308394443,59.42307692307692,stance_phase
167.4104290008545,0.0,-0.21458162673918088,-9.778450144175197,-0.2880776391894795,60.0,swing_phase
167.41961240768433,0.0,0.0,-9.94335151168243,0.43790692342473836,60.97560975609756,swing_phase
167.43042874336243,0.0,0.0,-8.90263629732572,1.1901526385694523,61.951219512195124,swing_phase
167.4414529800415,0.0,0.0,-7.563046234543525,1.4667939448167342,62.926829268292686,swing_phase
167.4508605003357,0.0,0.0,-5.969048407692252,1.4514172657293969,63.90243902439025,swing_phase
167.4605712890625,0.0,0.0,-4.660211703084731,1.205686337808817,64.8780487804878,swing_phase
167.47162294387817,0.0,0.0,-3.5576757320746184,0.6880508830640812,65.85365853658537,swing_phase
167.48000121116638,0.0,0.0,-3.2841099369565687,0.2961873672074333,66.82926829268293,swing_phase
167.4905242919922,0.0,0.0,-2.9653009976597517,0.27612809330737265,67.8048780487805,swing_phase
167.50078916549683,0.0,0.0,-2.7318537503418234,0.22687012948615726,68.78048780487805,swing_phase
167.50987815856934,0.0,0.0,-2.5115607386874372,0.26778507349245007,69.7560975609756,swing_phase
167.52198004722595,0.0,0.0,-2.1962836033569233,0.28332090539428423,70.73170731707317,swing_phase
167.53011417388916,0.0,0.0,-1.9449189278988688,0.27686918614045086,71.70731707317073,swing_phase
167.54066681861877,0.0,0.0,-1.6425452310760216,0.19379743347769163,72.6829268292683,swing_phase
167.54927825927734,0.0,0.0,-1.5573240609434855,0.10795261336397721,73.65853658536585,swing_phase
167.56093645095825,0.0,0.0,-1.4266400043480671,0.1325101875796708,74.6341463414634,swing_phase
167.57247829437256,0.0,0.0,-1.292303685784144,0.00585756098914314,75.60975609756098,swing_phase
